02001	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	39	65	35	244	0		0	0	127.0.0.1	2026-03-21 14:55:30	人物离线0/0/52	0

02000	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	39	65	35	0	0		1	0	127.0.0.1	2026-03-21 14:55:33	人物上线	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	33	63	35	0	1	金币	147	381865	掉落进背包	2026-03-21 14:55:41	+	0

02001	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	33	63	35	16	0		0	0	127.0.0.1	2026-03-21 14:55:48	人物离线0/0/52	0

02000	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	33	63	35	0	0		1	0	127.0.0.1	2026-03-21 14:55:50	人物上线	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	28	68	35	0	1	金币	55	381920	掉落进背包	2026-03-21 14:55:57	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	22	72	35	0	1	金币	288	382208	掉落进背包	2026-03-21 14:56:00	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	9	72	35	0	1	金币	329	382537	掉落进背包	2026-03-21 14:56:16	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	22	88	35	0	1	金币	409	382946	掉落进背包	2026-03-21 14:56:40	+	0

