02000	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	48	161	40	0	0		1	0	127.0.0.1	2026-04-06 12:47:46	人物上线	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	46	161	40	0	1	金币	260	692321	掉落进背包	2026-04-06 12:47:49	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	48	161	40	0	1	金币	264	692585	掉落进背包	2026-04-06 12:47:53	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	52	157	40	0	1	金币	150	692735	掉落进背包	2026-04-06 12:47:59	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	68	147	40	0	1	金币	65	692800	掉落进背包	2026-04-06 12:48:07	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	82	151	40	0	1	金币	135	692935	掉落进背包	2026-04-06 12:48:28	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	93	159	40	0	1	金币	173	693108	掉落进背包	2026-04-06 12:48:32	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D406	99	135	40	0	1	金币	211	693319	掉落进背包	2026-04-06 12:48:44	+	0

