02001	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	3	308	574	40	271	0		0	0	127.0.0.1	2026-04-06 20:35:47	人物离线0/0/51	0

02000	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	3	308	574	40	0	0		1	0	127.0.0.1	2026-04-06 20:37:59	人物上线	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	3	332	330	40	0	1	金币	300	1710109	传送员|	2026-04-06 20:38:05	-	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	87	36	40	0	1	金币	152	1710261	掉落进背包	2026-04-06 20:38:36	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	87	36	40	0	1	金币	115	1710376	掉落进背包	2026-04-06 20:38:44	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	88	37	40	0	1	金币	189	1710565	掉落进背包	2026-04-06 20:39:24	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	78	88	40	0	1	金币	168	1710733	掉落进背包	2026-04-06 20:39:52	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	76	86	40	0	1	金币	113	1710846	掉落进背包	2026-04-06 20:39:55	+	0

