02001	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	3	333	327	21	251	0		0	0	127.0.0.1	2026-04-03 14:45:34	人物离线0/0/51	0

02000	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	3	333	327	21	0	0		1	0	127.0.0.1	2026-04-03 14:46:49	人物上线	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	3	335	334	21	0	1	金币	300	449108	传送员|	2026-04-03 14:48:52	-	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	84	20	21	0	1	金币	145	449253	掉落进背包	2026-04-03 14:48:55	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	84	20	21	0	1	金币	691	449944	掉落进背包	2026-04-03 14:49:02	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	84	20	21	0	1	金币	151	450095	掉落进背包	2026-04-03 14:49:08	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	84	20	21	0	1	金币	253	450348	掉落进背包	2026-04-03 14:49:14	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	84	20	21	0	1	金币	401	450749	掉落进背包	2026-04-03 14:49:16	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	84	20	21	0	1	金币	643	451392	掉落进背包	2026-04-03 14:49:22	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	81	22	21	0	1	金币	611	452003	掉落进背包	2026-04-03 14:49:58	+	0

