02000	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	0	327	265	18	0	0		1	0	127.0.0.1	2026-04-03 01:31:03	人物上线	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	0	329	267	18	0	1	金币	300	392067	传送员|	2026-04-03 01:31:11	-	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	E001	36	31	18	0	1	金币	170	392237	掉落进背包	2026-04-03 01:31:46	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	191	333	18	0	1	金币	127	392364	掉落进背包	2026-04-03 01:33:30	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	334	18	0	1	金币	120	392484	掉落进背包	2026-04-03 01:33:36	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	333	18	0	1	金币	145	392629	掉落进背包	2026-04-03 01:33:46	+	0
02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	333	18	0	1	金币	114	392743	掉落进背包	2026-04-03 01:33:46	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	333	18	0	1	金币	703	393446	掉落进背包	2026-04-03 01:33:55	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	333	18	0	1	金币	632	394078	掉落进背包	2026-04-03 01:34:03	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	333	18	0	1	金币	456	394534	掉落进背包	2026-04-03 01:34:09	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	333	18	0	1	金币	125	394659	掉落进背包	2026-04-03 01:34:14	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	333	18	0	1	金币	161	394820	掉落进背包	2026-04-03 01:34:16	+	0

02002	soft119	b4d74785ccea37c832e960f7f868f333	哈迪斯	1773657920000001167	D001	194	329	18	0	1	金币	297	395117	掉落进背包	2026-04-03 01:34:24	+	0

